=================================== trip START 
################################# cruise START 
1,174.975231309,1201930250.0
2,175.209599834,1201930255.0
3,176.346570364,1201930260.0
4,174.068595351,1201930265.0
5,172.60049408,1201930270.0
6,186.285639818,1201930275.0
################################### cruise END 
################################# cruise START 
7,264.578063695,1201930290.0
################################## cruise DROP 
################################# cruise START 
8,308.46339122,1201930295.0
################################## cruise DROP 
################################# cruise START 
9,357.139205365,1201930300.0
################################## cruise DROP 
################################# cruise START 
10,43.1220018258,1201930305.0
################################## cruise DROP 
################################# cruise START 
11,78.4101483268,1201930310.0
12,83.8654955299,1201930315.0
13,85.986340833,1201930320.0
14,89.2596805459,1201930325.0
15,89.3076592799,1201930330.0
16,94.9725683476,1201930335.0
17,84.3290793267,1201930340.0
18,85.2380267483,1201930345.0
19,85.986333221,1201930350.0
20,88.241103806,1201930355.0
21,88.9757722573,1201930360.0
22,86.8873730486,1201930365.0
23,79.9979006037,1201930370.0
################################### cruise END 
################################# cruise START 
24,98.9512192362,1201930375.0
25,93.3949561881,1201930380.0
26,85.187056389,1201930385.0
27,97.624070307,1201930390.0
28,91.2460791,1201930395.0
29,98.8572936532,1201930400.0
################################### cruise END 
################################# cruise START 
30,83.7930207219,1201930405.0
31,91.1328295138,1201930410.0
32,83.8654786002,1201930415.0
33,81.9383213366,1201930420.0
################################### cruise END 
===================================== trip END 
-1,stop,1201930434.0
=================================== trip START 
################################# cruise START 
34,92.1354880654,1201930437.0
35,101.729623448,1201930440.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930445.0
=================================== trip START 
################################# cruise START 
36,86.6803064632,1201930455.0
37,88.1767910091,1201930470.0
38,91.4105979217,1201930475.0
39,86.8873648638,1201930480.0
40,90,1201930485.0
41,89.0653725167,1201930490.0
42,87.1626938005,1201930495.0
43,88.9615460155,1201930500.0
44,86.8436092741,1201930505.0
45,88.9757677616,1201930510.0
46,88.5341056205,1201930515.0
47,83.233721317,1201930520.0
48,87.4524628677,1201930525.0
49,98.0309883504,1201930530.0
################################### cruise END 
################################# cruise START 
50,153.524594478,1201930535.0
################################## cruise DROP 
################################# cruise START 
51,175.618394243,1201930540.0
52,177.859438598,1201930545.0
53,177.859425763,1201930550.0
54,177.169891091,1201930555.0
55,177.199931233,1201930560.0
56,181.625602476,1201930565.0
