=================================== trip START 
################################# cruise START 
1,180.573099961,1201930304.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201930354.0
=================================== trip START 
################################# cruise START 
2,27.5557424693,1201931406.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931413.0
=================================== trip START 
################################# cruise START 
3,175.989204708,1201931422.0
4,167.190247701,1201931444.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201931447.0
=================================== trip START 
################################# cruise START 
5,359.347922099,1201931468.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931519.0
=================================== trip START 
################################# cruise START 
6,268.997787781,1201931525.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931567.0
=================================== trip START 
################################# cruise START 
7,270.263625686,1201931583.0
################################## cruise DROP 
################################# cruise START 
8,303.668522657,1201931641.0
9,317.5668045,1201931645.0
################################### cruise END 
################################# cruise START 
10,345.654012789,1201931676.0
11,350.72854921,1201931683.0
################################### cruise END 
===================================== trip END 
-1,stop,1201931692.0
=================================== trip START 
################################# cruise START 
12,176.487573715,1201931695.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931699.0
=================================== trip START 
################################# cruise START 
13,233.478787287,1201931708.0
14,222.974389424,1201931714.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201931727.0
=================================== trip START 
################################# cruise START 
15,51.4632219545,1201934516.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934530.0
=================================== trip START 
################################# cruise START 
16,151.026628795,1201934540.0
################################## cruise DROP 
################################# cruise START 
17,135.116757236,1201934553.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934576.0
=================================== trip START 
################################# cruise START 
18,316.952570489,1201934582.0
################################## cruise DROP 
################################# cruise START 
19,352.229113153,1201934611.0
20,353.133805769,1201934658.0
################################### cruise END 
################################# cruise START 
21,293.483692008,1201934689.0
################################## cruise DROP 
################################# cruise START 
22,267.050143241,1201934696.0
23,257.237528164,1201934761.0
################################### cruise END 
################################# cruise START 
24,295.137206935,1201934777.0
################################## cruise DROP 
################################# cruise START 
25,316.06555839,1201934781.0
################################## cruise DROP 
################################# cruise START 
26,341.59440675,1201934785.0
################################## cruise DROP 
################################# cruise START 
27,1.34798534087,1201934791.0
28,7.73485491826,1201934951.0
################################### cruise END 
################################# cruise START 
29,67.7151829829,1201934980.0
################################## cruise DROP 
################################# cruise START 
30,164.417733156,1201934983.0
################################## cruise DROP 
################################# cruise START 
31,268.894172658,1201934995.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201935149.0
=================================== trip START 
################################# cruise START 
32,263.55449408,1201935197.0
################################## cruise DROP 
################################# cruise START 
33,296.620827953,1201935310.0
################################## cruise DROP 
################################# cruise START 
34,356.28154651,1201935379.0
35,358.493272659,1201935397.0
################################### cruise END 
===================================== trip END 
-1,stop,1201935448.0
=================================== trip START 
################################# cruise START 
36,269.808665918,1201935451.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201935538.0
=================================== trip START 
################################# cruise START 
37,0,1201935552.0
38,357.804257961,1201935561.0
39,355.862301274,1201935567.0
################################### cruise END 
################################# cruise START 
40,331.85353225,1201935575.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201935589.0
=================================== trip START 
################################# cruise START 
41,250.584801086,1201935592.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201935598.0
=================================== trip START 
################################# cruise START 
42,2.92646985231,1201935601.0
43,8.71908585114,1201935627.0
################################### cruise END 
################################# cruise START 
44,78.0876738555,1201940518.0
################################## cruise DROP 
################################# cruise START 
45,116.637245565,1201940531.0
################################## cruise DROP 
################################# cruise START 
46,186.251548022,1201940551.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201940557.0
=================================== trip START 
################################# cruise START 
47,227.457723332,1201940560.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201940574.0
=================================== trip START 
################################# cruise START 
48,180,1201940578.0
49,180,1201940603.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201940619.0
=================================== trip START 
################################# cruise START 
50,90,1201940629.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201940740.0
=================================== trip START 
################################# cruise START 
51,0,1201940776.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201940785.0
=================================== trip START 
################################# cruise START 
52,178.53573914,1201940791.0
53,180.194425327,1201940849.0
################################### cruise END 
################################# cruise START 
54,155.197711076,1201940888.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201940936.0
=================================== trip START 
################################# cruise START 
55,97.9812308341,1201940942.0
################################## cruise DROP 
################################# cruise START 
56,152.60728298,1201940964.0
