=================================== trip START 
################################# cruise START 
1,144.719315917,1201931863.0
################################## cruise DROP 
################################# cruise START 
2,324.751246404,1201931867.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931868.0
=================================== trip START 
################################# cruise START 
3,153.002125595,1201940028.0
################################## cruise DROP 
################################# cruise START 
4,333.031095635,1201940054.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201940058.0
=================================== trip START 
################################# cruise START 
5,121.790985769,1201942973.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201942993.0
=================================== trip START 
################################# cruise START 
6,189.197005941,1201943023.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201943041.0
=================================== trip START 
################################# cruise START 
7,189.665152195,1201943044.0
8,189.665189652,1201943048.0
9,184.382511464,1201943053.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943058.0
=================================== trip START 
################################# cruise START 
10,11.4025471464,1201943093.0
11,8.71432405466,1201943098.0
12,6.55778483295,1201943103.0
13,8.71424246134,1201943113.0
14,2.43798301559,1201943118.0
15,9.00982342121,1201943123.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943128.0
=================================== trip START 
################################# cruise START 
16,8.71414078182,1201943133.0
17,9.45870136792,1201943138.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943143.0
=================================== trip START 
################################# cruise START 
18,185.15191313,1201943528.0
19,186.99067539,1201943533.0
20,192.599955636,1201943538.0
21,191.805534021,1201943543.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943548.0
=================================== trip START 
################################# cruise START 
22,187.702163077,1201943558.0
23,189.165337095,1201943563.0
24,187.555849865,1201943568.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943583.0
=================================== trip START 
################################# cruise START 
25,90,1201943593.0
26,88.1316528269,1201943598.0
27,86.4445512542,1201943603.0
28,83.7076334223,1201943608.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943618.0
=================================== trip START 
################################# cruise START 
29,170.334671623,1201943638.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201943645.0
=================================== trip START 
################################# cruise START 
30,94.5214854203,1201943653.0
################################## cruise DROP 
################################# cruise START 
31,142.533239525,1201943658.0
################################## cruise DROP 
################################# cruise START 
32,186.248279451,1201943668.0
33,191.039080017,1201943673.0
34,186.724773933,1201943678.0
35,182.250795735,1201943683.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943688.0
=================================== trip START 
################################# cruise START 
36,160.046703942,1201943713.0
################################## cruise DROP 
################################# cruise START 
37,100.861568323,1201943718.0
38,96.3362785134,1201943723.0
39,94.8636909762,1201943728.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943733.0
=================================== trip START 
################################# cruise START 
40,45.2414671682,1201943758.0
################################## cruise DROP 
################################# cruise START 
41,358.049061491,1201943763.0
42,356.419950106,1201943768.0
43,358.628000949,1201943773.0
44,1.29130856476,1201943778.0
################################### cruise END 
################################# cruise START 
45,346.161114015,1201943783.0
46,345.424338945,1201943788.0
################################### cruise END 
################################# cruise START 
47,26.333571583,1201943793.0
################################## cruise DROP 
################################# cruise START 
48,43.9986734459,1201943798.0
49,51.4930829373,1201943803.0
50,58.1958943638,1201943808.0
51,59.5791756956,1201943813.0
52,59.4219102315,1201943818.0
53,59.0260496351,1201943823.0
54,55.7021891804,1201943828.0
55,53.3768548078,1201943833.0
56,51.2565058544,1201943838.0
################################### cruise END 
################################# cruise START 
57,69.7937518396,1201943853.0
################################## cruise DROP 
################################# cruise START 
58,132.986564711,1201943858.0
################################## cruise DROP 
################################# cruise START 
59,197.74537177,1201943863.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201943883.0
=================================== trip START 
################################# cruise START 
60,322.535485615,1201943908.0
61,317.656386152,1201943913.0
62,320.387675071,1201943918.0
63,321.15595941,1201943928.0
64,324.955220118,1201943933.0
65,333.625620176,1201943938.0
66,341.923920539,1201943943.0
67,343.222276838,1201943948.0
68,337.748546346,1201943953.0
69,339.723285385,1201943978.0
################################### cruise END 
################################# cruise START 
70,7.6359612854,1201943983.0
################################## cruise DROP 
################################# cruise START 
71,77.1740074197,1201944123.0
72,82.9135741721,1201944128.0
################################### cruise END 
===================================== trip END 
-1,stop,1201944133.0
=================================== trip START 
################################# cruise START 
73,272.142643645,1201944138.0
################################## cruise DROP 
################################# cruise START 
74,40.7565599974,1201944188.0
75,40.5133957761,1201944193.0
76,30.1295287484,1201944198.0
################################### cruise END 
################################# cruise START 
77,71.1257647327,1201944203.0
################################## cruise DROP 
################################# cruise START 
78,54.7935839561,1201944208.0
################################## cruise DROP 
################################# cruise START 
79,26.6527274564,1201944213.0
################################## cruise DROP 
################################# cruise START 
80,342.963313415,1201944218.0
################################## cruise DROP 
################################# cruise START 
81,327.173289041,1201944223.0
82,341.635665556,1201944228.0
83,350.932321375,1201944233.0
84,352.171098476,1201944248.0
85,352.171142637,1201944253.0
86,352.724159691,1201944258.0
87,351.619688687,1201944263.0
################################### cruise END 
################################# cruise START 
88,9.66091958391,1201944268.0
################################## cruise DROP 
################################# cruise START 
89,78.6441729926,1201944273.0
90,91.8461457325,1201944278.0
91,91.6255369035,1201944283.0
92,86.2861283999,1201944288.0
93,78.1670185609,1201944298.0
94,77.5010606576,1201944303.0
################################### cruise END 
===================================== trip END 
-1,stop,1201944308.0
=================================== trip START 
################################# cruise START 
95,11.4391949748,1201944343.0
################################## cruise DROP 
################################# cruise START 
96,353.278758607,1201944353.0
97,352.411761607,1201944363.0
98,353.404541338,1201944368.0
99,353.404592086,1201944373.0
100,353.278957595,1201944378.0
101,352.871628806,1201944383.0
102,352.412039526,1201944388.0
103,354.036962342,1201944393.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201944398.0
=================================== trip START 
################################# cruise START 
104,352.412124113,1201944403.0
105,353.525918602,1201944413.0
106,352.724898688,1201944418.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201944428.0
=================================== trip START 
################################# cruise START 
107,352.724919776,1201944478.0
108,354.037106295,1201944483.0
109,354.748401745,1201944488.0
110,352.30205566,1201944493.0
111,353.104149973,1201944498.0
112,352.302135879,1201944503.0
113,353.927647432,1201944508.0
114,353.445969421,1201944513.0
115,352.172296579,1201944518.0
116,353.755613275,1201944523.0
117,351.071074533,1201944528.0
118,348.38786847,1201944533.0
119,350.125322456,1201944538.0
120,352.764038724,1201944548.0
121,5.11545760306,1201944583.0
################################### cruise END 
################################# cruise START 
122,52.474146786,1201944593.0
################################## cruise DROP 
################################# cruise START 
123,351.291299738,1201944598.0
124,337.157517917,1201944603.0
125,338.284847065,1201944608.0
126,333.730883454,1201944613.0
127,329.904546979,1201944618.0
128,328.327748415,1201944623.0
129,325.422589582,1201944628.0
130,324.037331208,1201944633.0
