=================================== trip START 
################################# cruise START 
1,175.631281409,1201931488.0
2,179.141782314,1201931496.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201931515.0
=================================== trip START 
################################# cruise START 
3,18.9723311855,1201931654.0
################################## cruise DROP 
################################# cruise START 
4,352.322213858,1201931663.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931730.0
=================================== trip START 
################################# cruise START 
5,266.811731969,1201931738.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931749.0
=================================== trip START 
################################# cruise START 
6,270,1201931752.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931845.0
=================================== trip START 
################################# cruise START 
7,12.023303695,1201931857.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931923.0
=================================== trip START 
################################# cruise START 
8,171.313594173,1201931938.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201932415.0
=================================== trip START 
################################# cruise START 
9,87.9174487198,1201933004.0
10,101.956468444,1201933020.0
11,88.6901028418,1201933039.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201933074.0
=================================== trip START 
################################# cruise START 
12,171.472852088,1201933083.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201933153.0
=================================== trip START 
################################# cruise START 
13,88.7502205011,1201933156.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201933170.0
=================================== trip START 
################################# cruise START 
14,161.625687448,1201933173.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201933197.0
=================================== trip START 
################################# cruise START 
15,74.7462699521,1201933200.0
################################## cruise DROP 
################################# cruise START 
16,254.197461807,1201933210.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201945671.0
=================================== trip START 
################################# cruise START 
17,230.045934718,1201945682.0
################################## cruise DROP 
################################# cruise START 
18,162.791339269,1201945687.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201945701.0
=================================== trip START 
################################# cruise START 
19,164.280023495,1201945704.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201945712.0
=================================== trip START 
################################# cruise START 
20,265.916178496,1201945715.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201945733.0
=================================== trip START 
################################# cruise START 
21,173.121685624,1201945743.0
22,172.698254292,1201945769.0
23,173.985797411,1201946069.0
################################### cruise END 
===================================== trip END 
-1,stop,1201946139.0
=================================== trip START 
################################# cruise START 
24,274.639932181,1201946158.0
25,284.641879994,1201946369.0
################################### cruise END 
===================================== trip END 
-1,stop,1201946527.0
=================================== trip START 
################################# cruise START 
26,273.80093791,1201946549.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201946773.0
=================================== trip START 
################################# cruise START 
27,268.463433277,1201946793.0
28,267.249790855,1201947093.0
29,260.842187356,1201947120.0
30,250.750619837,1201947420.0
31,241.568402593,1201947498.0
32,233.04596987,1201947575.0
################################### cruise END 
===================================== trip END 
-1,stop,1201947706.0
=================================== trip START 
################################# cruise START 
33,266.314718476,1201947727.0
34,279.882742842,1201947782.0
################################### cruise END 
################################# cruise START 
35,244.65664492,1201947882.0
36,229.714701857,1201947902.0
################################### cruise END 
################################# cruise START 
37,270.995524353,1201947982.0
38,272.669588042,1201948102.0
39,270.498638403,1201948350.0
40,270,1201948487.0
################################### cruise END 
################################# cruise START 
41,309.258374842,1201948780.0
################################## cruise DROP 
################################# cruise START 
42,326.569469602,1201948783.0
################################## cruise DROP 
################################# cruise START 
43,283.986610079,1201948797.0
################################## cruise DROP 
################################# cruise START 
44,248.510184995,1201948800.0
################################## cruise DROP 
################################# cruise START 
45,196.639352833,1201948807.0
46,181.871842256,1201948815.0
################################### cruise END 
################################# cruise START 
47,203.759338966,1201948825.0
48,191.352638004,1201948895.0
49,189.49837882,1201948953.0
50,186.860288393,1201948956.0
51,187.500450002,1201949067.0
52,189.059289307,1201949160.0
################################### cruise END 
################################# cruise START 
53,207.587557438,1201949307.0
################################## cruise DROP 
################################# cruise START 
54,26.0621253346,1201949354.0
################################## cruise DROP 
################################# cruise START 
55,204.126740342,1201949407.0
56,207.608258327,1201949639.0
57,214.012752509,1201949833.0
58,222.443707757,1201949983.0
################################### cruise END 
===================================== trip END 
-1,stop,1201950033.0
=================================== trip START 
################################# cruise START 
59,229.895024399,1201950038.0
################################## cruise DROP 
################################# cruise START 
60,253.468692709,1201950048.0
################################## cruise DROP 
################################# cruise START 
61,214.672711135,1201950088.0
################################## cruise DROP 
################################# cruise START 
62,184.716112231,1201950105.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201950114.0
=================================== trip START 
################################# cruise START 
63,188.487996246,1201950982.0
################################## cruise DROP 
################################# cruise START 
64,211.342301741,1201951011.0
65,220.182963647,1201951056.0
################################### cruise END 
===================================== trip END 
-1,stop,1201951134.0
=================================== trip START 
################################# cruise START 
66,212.678308908,1201951148.0
################################## cruise DROP 
################################# cruise START 
67,164.868126223,1201951201.0
################################## cruise DROP 
################################# cruise START 
68,140.392893442,1201951204.0
69,132.187758791,1201951208.0
################################### cruise END 
################################# cruise START 
70,169.156389301,1201951232.0
71,179.227894111,1201951237.0
################################### cruise END 
===================================== trip END 
-1,stop,1201951287.0
=================================== trip START 
################################# cruise START 
72,179.390260876,1201951618.0
################################## cruise DROP 
################################# cruise START 
73,198.806600391,1201951631.0
################################## cruise DROP 
################################# cruise START 
74,175.618231348,1201951634.0
