=================================== trip START 
################################# cruise START 
1,180.524163687,1201930650.0
2,171.500534556,1201930952.0
3,180.741186559,1201931254.0
4,178.6860236,1201931556.0
################################### cruise END 
################################# cruise START 
5,201.269003939,1201931858.0
################################## cruise DROP 
################################# cruise START 
6,164.004869272,1201932488.0
################################## cruise DROP 
################################# cruise START 
7,261.572646167,1201943715.0
8,265.326743785,1201944017.0
################################### cruise END 
################################# cruise START 
9,228.243672465,1201944621.0
10,228.284694137,1201944923.0
11,233.8029839,1201945225.0
################################### cruise END 
################################# cruise START 
12,252.973730772,1201945527.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201945829.0
=================================== trip START 
################################# cruise START 
13,122.077448046,1201947641.0
################################## cruise DROP 
################################# cruise START 
14,138.506145811,1201947942.0
################################## cruise DROP 
################################# cruise START 
15,85.2812491824,1201948244.0
16,84.6044053528,1201948546.0
################################### cruise END 
===================================== trip END 
-1,stop,1201948848.0
=================================== trip START 
################################# cruise START 
17,95.6049776128,1201949150.0
################################## cruise DROP 
################################# cruise START 
18,43.2813559093,1201949452.0
################################## cruise DROP 
################################# cruise START 
19,8.99094742668,1201949754.0
################################## cruise DROP 
################################# cruise START 
20,80.1958564345,1201950056.0
21,68.4149982439,1201950358.0
################################### cruise END 
################################# cruise START 
22,53.0369385988,1201950660.0
################################## cruise DROP 
################################# cruise START 
23,11.0003124602,1201950962.0
################################## cruise DROP 
################################# cruise START 
24,89.7211949223,1201951264.0
################################## cruise DROP 
################################# cruise START 
25,54.7866662467,1201951566.0
################################## cruise DROP 
################################# cruise START 
26,35.3465459402,1201951868.0
################################## cruise DROP 
################################# cruise START 
27,204.649849429,1201952170.0
################################## cruise DROP 
################################# cruise START 
28,299.693393515,1201952472.0
29,302.86788645,1201953378.0
################################### cruise END 
################################# cruise START 
30,86.7299540955,1201953680.0
################################## cruise DROP 
################################# cruise START 
31,108.781587848,1201953982.0
################################## cruise DROP 
################################# cruise START 
32,16.4694669165,1201954284.0
################################## cruise DROP 
################################# cruise START 
33,54.3431424782,1201954585.0
################################## cruise DROP 
################################# cruise START 
34,89.5342760608,1201954887.0
################################## cruise DROP 
################################# cruise START 
35,6.64518575036,1201955189.0
36,5.52245717635,1201955491.0
################################### cruise END 
################################# cruise START 
37,96.3608177981,1201955793.0
################################## cruise DROP 
################################# cruise START 
38,51.8896636144,1201956095.0
################################## cruise DROP 
################################# cruise START 
39,318.096178893,1201956397.0
################################## cruise DROP 
################################# cruise START 
40,48.9226156899,1201957001.0
################################## cruise DROP 
################################# cruise START 
41,343.719859823,1201957303.0
42,329.801872071,1201957605.0
43,329.569844954,1201957907.0
44,330.261906583,1201958209.0
################################### cruise END 
################################# cruise START 
45,306.619235807,1201958511.0
################################## cruise DROP 
################################# cruise START 
46,144.087798731,1201958813.0
################################## cruise DROP 
################################# cruise START 
47,221.477401791,1201959115.0
################################## cruise DROP 
################################# cruise START 
48,141.998028185,1201959417.0
################################## cruise DROP 
################################# cruise START 
49,88.8024277464,1201959719.0
################################## cruise DROP 
################################# cruise START 
50,332.807744854,1201960322.0
################################## cruise DROP 
################################# cruise START 
51,151.566555681,1201960624.0
52,159.687047125,1201960926.0
################################### cruise END 
################################# cruise START 
53,184.227674045,1201961228.0
54,195.592808421,1201961530.0
55,185.923646887,1201961832.0
################################### cruise END 
################################# cruise START 
56,169.000988002,1201962134.0
################################## cruise DROP 
################################# cruise START 
57,279.920080984,1201962436.0
################################## cruise DROP 
################################# cruise START 
58,239.32552773,1201962752.0
################################## cruise DROP 
################################# cruise START 
59,158.386079573,1201963040.0
60,171.37971789,1201963342.0
################################### cruise END 
################################# cruise START 
61,87.8862476659,1201963644.0
62,90,1201963946.0
################################### cruise END 
################################# cruise START 
63,340.797645655,1201964248.0
################################## cruise DROP 
################################# cruise START 
64,325.656150195,1201964550.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201964852.0
=================================== trip START 
################################# cruise START 
65,315.639618965,1201965154.0
################################## cruise DROP 
################################# cruise START 
66,335.532401799,1201965456.0
################################## cruise DROP 
################################# cruise START 
67,358.174665628,1201965757.0
################################## cruise DROP 
################################# cruise START 
68,37.8008885328,1201966059.0
################################## cruise DROP 
################################# cruise START 
69,106.861705804,1201966361.0
################################## cruise DROP 
################################# cruise START 
70,149.426595888,1201966663.0
################################## cruise DROP 
################################# cruise START 
71,179.831677941,1201966965.0
72,181.114941976,1201967267.0
################################### cruise END 
################################# cruise START 
73,291.131290655,1201967569.0
################################## cruise DROP 
################################# cruise START 
74,338.469979524,1201967871.0
################################## cruise DROP 
################################# cruise START 
75,268.726761314,1201968173.0
################################## cruise DROP 
################################# cruise START 
76,306.67033659,1201968475.0
################################## cruise DROP 
################################# cruise START 
77,274.903618247,1201969079.0
################################## cruise DROP 
################################# cruise START 
78,305.891334408,1201969381.0
################################## cruise DROP 
################################# cruise START 
79,270,1201969683.0
################################## cruise DROP 
################################# cruise START 
80,339.544737761,1201969985.0
################################## cruise DROP 
################################# cruise START 
81,47.9222613793,1201970287.0
################################## cruise DROP 
################################# cruise START 
82,168.243521504,1201970589.0
################################## cruise DROP 
################################# cruise START 
83,133.571743172,1201970890.0
################################## cruise DROP 
################################# cruise START 
84,25.9708753808,1201971192.0
################################## cruise DROP 
################################# cruise START 
85,359.402149388,1201971494.0
86,357.618109809,1201971796.0
################################### cruise END 
################################# cruise START 
87,337.502055496,1201972098.0
################################## cruise DROP 
################################# cruise START 
88,205.626204122,1201972400.0
################################## cruise DROP 
################################# cruise START 
89,226.664058862,1201973004.0
################################## cruise DROP 
################################# cruise START 
90,176.687610307,1201973910.0
################################## cruise DROP 
################################# cruise START 
91,270.478505997,1201974514.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201974816.0
=================================== trip START 
################################# cruise START 
92,248.786018362,1201975420.0
93,234.752175582,1201976344.0
94,236.46858117,1201976645.0
95,228.134403479,1201976947.0
################################### cruise END 
################################# cruise START 
96,269.783084396,1201977249.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201977853.0
=================================== trip START 
################################# cruise START 
97,26.4199173172,1202008650.0
################################## cruise DROP 
################################# cruise START 
98,153.125106144,1202008952.0
################################## cruise DROP 
################################# cruise START 
99,75.8041286454,1202009254.0
################################## cruise DROP 
################################# cruise START 
100,33.7588900214,1202009556.0
################################## cruise DROP 
################################# cruise START 
101,49.3780258865,1202009858.0
################################## cruise DROP 
################################# cruise START 
102,354.39254457,1202010160.0
################################## cruise DROP 
################################# cruise START 
103,77.7826335248,1202010461.0
104,89.9644886341,1202010763.0
105,88.4114267724,1202011065.0
################################### cruise END 
################################# cruise START 
106,6.76609065431,1202011708.0
################################## cruise DROP 
################################# cruise START 
107,264.953585856,1202023480.0
################################## cruise DROP 
################################# cruise START 
108,195.837461574,1202024432.0
################################## cruise DROP 
################################# cruise START 
109,237.949141035,1202024733.0
110,229.43479363,1202025035.0
################################### cruise END 
################################# cruise START 
111,260.701774272,1202025337.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1202025639.0
=================================== trip START 
################################# cruise START 
112,66.5754762458,1202026545.0
113,58.4810209304,1202027149.0
################################### cruise END 
===================================== trip END 
-1,stop,1202027451.0
=================================== trip START 
################################# cruise START 
114,107.795294002,1202032514.0
115,113.609664065,1202032815.0
116,109.954047113,1202033117.0
################################### cruise END 
################################# cruise START 
117,50.1017064293,1202033419.0
################################## cruise DROP 
################################# cruise START 
118,78.8942550246,1202033721.0
119,87.8391898362,1202034023.0
120,84.858610678,1202034325.0
121,92.3220859859,1202034627.0
################################### cruise END 
################################# cruise START 
122,37.3281228717,1202034929.0
################################## cruise DROP 
################################# cruise START 
123,335.959570877,1202035231.0
################################## cruise DROP 
################################# cruise START 
124,245.533139369,1202035533.0
################################## cruise DROP 
################################# cruise START 
125,351.917872753,1202035835.0
################################## cruise DROP 
################################# cruise START 
126,310.091631677,1202036137.0
