=================================== trip START 
################################# cruise START 
1,175.676228557,1201930853.0
2,177.840078152,1201930858.0
3,176.919491476,1201930863.0
4,175.755524256,1201930868.0
5,177.212335378,1201930873.0
6,189.824633237,1201930878.0
7,186.627973896,1201930883.0
8,174.741895116,1201930888.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930893.0
=================================== trip START 
################################# cruise START 
9,160.155347266,1201930978.0
################################## cruise DROP 
################################# cruise START 
10,105.972494086,1201930983.0
################################## cruise DROP 
################################# cruise START 
11,87.0727838504,1201930988.0
12,81.5241936928,1201930993.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930998.0
=================================== trip START 
################################# cruise START 
13,140.844762757,1201931008.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931603.0
=================================== trip START 
################################# cruise START 
14,83.3901533681,1201931643.0
################################## cruise DROP 
################################# cruise START 
15,136.504985387,1201931648.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201932390.0
=================================== trip START 
################################# cruise START 
16,261.936175777,1201932395.0
17,267.015466212,1201932400.0
18,265.699581953,1201932405.0
19,263.670064577,1201932410.0
20,268.133640015,1201932415.0
21,272.195419804,1201932420.0
################################### cruise END 
################################# cruise START 
22,253.585015888,1201932425.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201933140.0
=================================== trip START 
################################# cruise START 
23,39.9414911809,1201933203.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201933893.0
=================================== trip START 
################################# cruise START 
24,96.7586930092,1201933895.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201933900.0
=================================== trip START 
################################# cruise START 
25,47.4077827747,1201933905.0
################################## cruise DROP 
################################# cruise START 
26,263.435890085,1201934676.0
27,262.381587472,1201934679.0
28,273.110291945,1201934683.0
29,267.128545072,1201934688.0
################################### cruise END 
################################# cruise START 
30,243.642135211,1201934693.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201935431.0
=================================== trip START 
################################# cruise START 
31,321.220950354,1201935434.0
32,333.675092879,1201935439.0
################################### cruise END 
################################# cruise START 
33,351.400655419,1201935444.0
################################## cruise DROP 
################################# cruise START 
34,87.9809023704,1201936183.0
################################## cruise DROP 
################################# cruise START 
35,167.662883508,1201936186.0
################################## cruise DROP 
################################# cruise START 
36,114.676680616,1201936954.0
################################## cruise DROP 
################################# cruise START 
37,84.185315932,1201937707.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201938460.0
=================================== trip START 
################################# cruise START 
38,273.892375067,1201939340.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201939969.0
=================================== trip START 
################################# cruise START 
39,6.56442366135,1201939970.0
40,352.249174878,1201939975.0
41,349.767897434,1201939980.0
42,356.622798407,1201939985.0
43,5.01053792449,1201939990.0
################################### cruise END 
################################# cruise START 
44,329.020041214,1201939995.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201940753.0
=================================== trip START 
################################# cruise START 
45,9.86798079238,1201940790.0
46,8.39024893802,1201940805.0
################################### cruise END 
################################# cruise START 
47,286.129396518,1201940810.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201941507.0
=================================== trip START 
################################# cruise START 
48,267.737235579,1201941579.0
49,272.488769981,1201941594.0
50,270,1201941599.0
################################### cruise END 
################################# cruise START 
51,286.858152969,1201941604.0
################################## cruise DROP 
################################# cruise START 
52,223.088905454,1201942264.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201943776.0
=================================== trip START 
################################# cruise START 
53,126.499965241,1201943828.0
################################## cruise DROP 
################################# cruise START 
54,79.3671193985,1201943838.0
55,75.7273168662,1201943848.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201943858.0
=================================== trip START 
################################# cruise START 
56,115.748848725,1201943873.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201944544.0
=================================== trip START 
################################# cruise START 
57,86.6312098984,1201944563.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201945297.0
=================================== trip START 
################################# cruise START 
58,274.807773788,1201945343.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201953280.0
=================================== trip START 
################################# cruise START 
59,211.838186948,1201959307.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201960063.0
=================================== trip START 
################################# cruise START 
60,286.5042542,1201960403.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201960815.0
=================================== trip START 
################################# cruise START 
61,170.826739831,1201960863.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201961562.0
=================================== trip START 
################################# cruise START 
62,345.061410279,1201961635.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201962318.0
=================================== trip START 
################################# cruise START 
63,171.643955763,1201963108.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201963825.0
=================================== trip START 
################################# cruise START 
64,3.51150757567,1201963843.0
################################## cruise DROP 
################################# cruise START 
65,89.9953558803,1201964578.0
################################## cruise DROP 
################################# cruise START 
66,270,1201964580.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201964582.0
=================================== trip START 
################################# cruise START 
67,214.09066889,1201967647.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201968348.0
=================================== trip START 
################################# cruise START 
68,343.292817338,1201969942.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201969947.0
=================================== trip START 
################################# cruise START 
69,194.342420837,1201969987.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201970607.0
=================================== trip START 
################################# cruise START 
70,49.0052286351,1201972942.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201973472.0
=================================== trip START 
################################# cruise START 
71,201.59852862,1201973777.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201973782.0
=================================== trip START 
################################# cruise START 
72,15.14828765,1201973957.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201973962.0
=================================== trip START 
################################# cruise START 
