=================================== trip START 
################################# cruise START 
1,95.8745111237,1201930296.0
2,94.029682875,1201930301.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930306.0
=================================== trip START 
################################# cruise START 
3,74.9800547872,1201930316.0
4,83.9024286721,1201930321.0
5,92.0449523219,1201930326.0
6,90,1201930331.0
7,92.0449517257,1201930336.0
8,95.9862443848,1201930341.0
9,92.6649458321,1201930346.0
10,91.0089812043,1201930351.0
11,94.5854027486,1201930356.0
12,92.4467824559,1201930361.0
13,92.0449460628,1201930366.0
14,92.0173340577,1201930371.0
15,91.1776285418,1201930376.0
16,94.5853927582,1201930396.0
17,96.3740386425,1201930401.0
################################### cruise END 
===================================== trip END 
-1,stop,1201930406.0
=================================== trip START 
################################# cruise START 
18,90,1201930421.0
19,88.4447133743,1201930426.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930431.0
=================================== trip START 
################################# cruise START 
20,96.9659775026,1201930456.0
21,85.8587783346,1201930466.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930476.0
=================================== trip START 
################################# cruise START 
22,92.3322118067,1201930591.0
23,92.4073569661,1201930596.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930601.0
=================================== trip START 
################################# cruise START 
24,93.3902183013,1201930641.0
25,90,1201930646.0
26,91.2872309331,1201930651.0
27,91.2239440711,1201930656.0
28,91.4638370253,1201930661.0
29,93.5512508934,1201930666.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930672.0
=================================== trip START 
################################# cruise START 
30,93.1082755642,1201930686.0
31,88.666814006,1201930691.0
32,92.0733135011,1201930696.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930701.0
=================================== trip START 
################################# cruise START 
33,87.4703968525,1201930786.0
34,91.5883548018,1201930796.0
35,90,1201930801.0
36,88.8334141048,1201930806.0
37,92.8695899199,1201930811.0
38,91.9642764436,1201930816.0
39,91.3331834677,1201930821.0
40,87.7609869222,1201930826.0
41,87.592649699,1201930836.0
42,88.8513567341,1201930841.0
43,91.7773298256,1201930846.0
################################### cruise END 
===================================== trip END 
-1,stop,1201930851.0
=================================== trip START 
################################# cruise START 
44,88.4116461234,1201930881.0
45,90,1201930886.0
46,90,1201930891.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930896.0
=================================== trip START 
################################# cruise START 
47,88.0357238435,1201930971.0
48,90,1201930976.0
49,88.476445688,1201930981.0
50,86.1763641645,1201930986.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201930991.0
=================================== trip START 
################################# cruise START 
51,90,1201931371.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931376.0
=================================== trip START 
################################# cruise START 
52,90,1201931571.0
53,87.8048416025,1201931576.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201931581.0
=================================== trip START 
################################# cruise START 
54,87.5124995145,1201931586.0
55,91.6965931658,1201931591.0
56,90,1201931596.0
57,88.814900207,1201931601.0
58,85.6161055648,1201931606.0
59,86.1763519303,1201931611.0
60,87.5665059812,1201931616.0
