=================================== trip START 
################################# cruise START 
1,91.5639662336,1201930716.0
2,102.849240505,1201931018.0
################################### cruise END 
################################# cruise START 
3,255.36800338,1201931622.0
4,270.056265124,1201931924.0
5,270.067350734,1201932226.0
################################### cruise END 
################################# cruise START 
6,329.829855485,1201932528.0
################################## cruise DROP 
################################# cruise START 
7,221.608597682,1201932829.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201933131.0
=================================== trip START 
################################# cruise START 
8,0,1201934339.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934641.0
=================================== trip START 
################################# cruise START 
9,351.278794864,1201936755.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201937358.0
=================================== trip START 
################################# cruise START 
10,199.846661858,1201938566.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201938868.0
=================================== trip START 
################################# cruise START 
11,200.981927747,1201941284.0
################################## cruise DROP 
################################# cruise START 
12,15.1473107712,1201941586.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201941887.0
=================================== trip START 
################################# cruise START 
13,12.0273566136,1201943699.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201943957.0
=================================== trip START 
################################# cruise START 
14,229.553438702,1201945164.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201945466.0
=================================== trip START 
################################# cruise START 
15,29.9096363826,1201947882.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201948184.0
=================================== trip START 
################################# cruise START 
16,194.341449217,1201948788.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949090.0
=================================== trip START 
################################# cruise START 
17,190.195777311,1201952109.0
################################## cruise DROP 
################################# cruise START 
18,152.099263862,1201952411.0
################################## cruise DROP 
################################# cruise START 
19,128.099252657,1201952713.0
20,141.165543417,1201953015.0
################################### cruise END 
################################# cruise START 
21,118.098430718,1201953317.0
################################## cruise DROP 
################################# cruise START 
22,98.0517010062,1201953618.0
################################## cruise DROP 
################################# cruise START 
23,268.924664699,1201953920.0
################################## cruise DROP 
################################# cruise START 
24,359.123856536,1201954222.0
################################## cruise DROP 
################################# cruise START 
25,101.657432417,1201954524.0
################################## cruise DROP 
################################# cruise START 
26,344.483957723,1201954826.0
27,357.376910837,1201955732.0
28,342.871944022,1201956034.0
################################### cruise END 
################################# cruise START 
29,271.371725914,1201956336.0
################################## cruise DROP 
################################# cruise START 
30,358.755637584,1201956638.0
################################## cruise DROP 
################################# cruise START 
31,67.2541038044,1201956940.0
################################## cruise DROP 
################################# cruise START 
32,90.9872505332,1201957242.0
################################## cruise DROP 
################################# cruise START 
33,51.0559158224,1201957543.0
################################## cruise DROP 
################################# cruise START 
34,107.08941766,1201957845.0
35,121.449046148,1201958147.0
################################### cruise END 
################################# cruise START 
36,181.483587059,1201958449.0
################################## cruise DROP 
################################# cruise START 
37,81.6460069541,1201958751.0
38,90.643863511,1201959053.0
39,88.4274051186,1201959355.0
40,87.662502501,1201959657.0
41,92.5026981617,1201959959.0
################################### cruise END 
################################# cruise START 
42,220.819186112,1201960261.0
43,225.212060413,1201960563.0
################################### cruise END 
################################# cruise START 
44,266.165208393,1201960865.0
45,266.240306871,1201961167.0
46,268.444997577,1201961468.0
################################### cruise END 
################################# cruise START 
47,339.994092615,1201961770.0
################################## cruise DROP 
################################# cruise START 
48,0,1201962072.0
################################## cruise DROP 
################################# cruise START 
49,196.530286957,1201962374.0
################################## cruise DROP 
################################# cruise START 
50,217.284083616,1201962676.0
################################## cruise DROP 
################################# cruise START 
51,246.24878708,1201962978.0
################################## cruise DROP 
################################# cruise START 
52,328.481179136,1201963280.0
################################## cruise DROP 
################################# cruise START 
53,354.442680715,1201963582.0
