=================================== trip START 
################################# cruise START 
1,19.8741680767,1201931299.0
################################## cruise DROP 
################################# cruise START 
2,188.26122234,1201932112.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201932933.0
=================================== trip START 
################################# cruise START 
3,200.319906387,1201932946.0
################################## cruise DROP 
################################# cruise START 
4,270,1201933757.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201933761.0
=================================== trip START 
################################# cruise START 
5,265.484128485,1201933801.0
6,268.564405399,1201933806.0
7,267.772271826,1201933811.0
8,270,1201933816.0
9,267.427024778,1201933821.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201933831.0
=================================== trip START 
################################# cruise START 
10,267.045536104,1201933861.0
11,266.757103339,1201933871.0
12,264.275559157,1201933876.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201933881.0
=================================== trip START 
################################# cruise START 
13,268.341212134,1201933891.0
14,270,1201933896.0
15,269.345060935,1201933901.0
16,267.738560401,1201933911.0
17,268.868839822,1201933916.0
18,267.852337944,1201933921.0
19,267.955219031,1201933931.0
20,253.958276542,1201933936.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201934575.0
=================================== trip START 
################################# cruise START 
21,356.746486895,1201934577.0
22,353.957739127,1201934581.0
23,0,1201934586.0
24,357.558743097,1201934591.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201934596.0
=================================== trip START 
################################# cruise START 
25,321.555134633,1201934601.0
################################## cruise DROP 
################################# cruise START 
26,357.165617648,1201934611.0
27,344.256848176,1201934616.0
################################### cruise END 
################################# cruise START 
28,268.963131241,1201934626.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934636.0
=================================== trip START 
################################# cruise START 
29,265.741424885,1201934656.0
################################## cruise DROP 
################################# cruise START 
30,233.327547434,1201934661.0
################################## cruise DROP 
################################# cruise START 
31,195.682499062,1201934676.0
################################## cruise DROP 
################################# cruise START 
32,212.599229112,1201934681.0
################################## cruise DROP 
################################# cruise START 
33,168.987655461,1201934686.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201935584.0
=================================== trip START 
################################# cruise START 
34,323.900721765,1201935587.0
35,322.491263884,1201935591.0
################################### cruise END 
################################# cruise START 
36,244.287108709,1201935596.0
################################## cruise DROP 
################################# cruise START 
37,180,1201936431.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201936436.0
=================================== trip START 
################################# cruise START 
38,181.516233873,1201936441.0
39,182.929527263,1201936446.0
################################### cruise END 
################################# cruise START 
40,207.709057622,1201936451.0
################################## cruise DROP 
################################# cruise START 
41,266.363873349,1201936456.0
42,271.62219334,1201936461.0
43,270,1201936466.0
44,271.658222413,1201936471.0
45,266.273223251,1201936476.0
46,265.972010851,1201936481.0
################################### cruise END 
################################# cruise START 
47,30.6302448557,1201936486.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201937250.0
=================================== trip START 
################################# cruise START 
48,177.802472164,1201937252.0
49,175.611371542,1201937256.0
50,176.008965254,1201937261.0
51,176.008946116,1201937266.0
52,175.884628607,1201937271.0
53,176.970197798,1201937276.0
54,190.495265421,1201937281.0
################################### cruise END 
################################# cruise START 
55,338.581175614,1201937286.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201937541.0
=================================== trip START 
################################# cruise START 
56,301.875704926,1201937561.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201939182.0
=================================== trip START 
################################# cruise START 
57,284.838972002,1201939191.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201939999.0
=================================== trip START 
################################# cruise START 
58,354.74021399,1201940002.0
################################## cruise DROP 
################################# cruise START 
59,115.485836941,1201940006.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201940816.0
=================================== trip START 
################################# cruise START 
60,181.515605372,1201940880.0
################################## cruise DROP 
################################# cruise START 
61,135.073147563,1201940885.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201941134.0
=================================== trip START 
################################# cruise START 
62,128.026557742,1201941145.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201941952.0
=================================== trip START 
################################# cruise START 
63,92.1946010637,1201941990.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201942000.0
=================================== trip START 
################################# cruise START 
64,159.00572522,1201942015.0
################################## cruise DROP 
################################# cruise START 
65,178.001965677,1201942020.0
66,177.336767883,1201942025.0
67,180,1201942030.0
68,175.611037593,1201942035.0
69,175.819250834,1201942040.0
################################### cruise END 
################################# cruise START 
70,239.354081189,1201942045.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201942775.0
=================================== trip START 
################################# cruise START 
71,211.760918534,1201942800.0
################################## cruise DROP 
################################# cruise START 
72,180.935748712,1201942810.0
73,179.154206953,1201942815.0
################################### cruise END 
################################# cruise START 
74,344.84016012,1201942820.0
################################## cruise DROP 
################################# cruise START 
75,172.862294897,1201942825.0
76,180,1201942830.0
77,177.118121898,1201942835.0
78,178.483585265,1201942840.0
79,181.758905591,1201942850.0
80,180,1201942855.0
################################### cruise END 
################################# cruise START 
81,128.37159262,1201942860.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201943589.0
=================================== trip START 
################################# cruise START 
82,205.420821481,1201944135.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201944405.0
=================================== trip START 
################################# cruise START 
83,187.715848176,1201946320.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201946860.0
=================================== trip START 
################################# cruise START 
84,359.994023093,1201947140.0
################################## cruise DROP 
################################# cruise START 
85,180.005980881,1201947145.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947150.0
=================================== trip START 
################################# cruise START 
86,90.0187789093,1201952065.0
################################## cruise DROP 
################################# cruise START 
87,269.98123054,1201952070.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201952075.0
=================================== trip START 
################################# cruise START 
88,269.98765266,1201974269.0
################################## cruise DROP 
################################# cruise START 
89,90,1201974272.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201974274.0
=================================== trip START 
################################# cruise START 
90,16.2950379714,1201986743.0
################################## cruise DROP 
################################# cruise START 
91,196.321497582,1201986750.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201986753.0
=================================== trip START 
################################# cruise START 
92,194.355088291,1201995687.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201995697.0
=================================== trip START 
################################# cruise START 
93,169.6406194,1201995702.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201995707.0
=================================== trip START 
################################# cruise START 
94,174.518039941,1201995712.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201995717.0
=================================== trip START 
################################# cruise START 
95,339.060744836,1201995722.0
################################## cruise DROP 
################################# cruise START 
96,57.8247328817,1201996210.0
97,70.8308614065,1201997032.0
98,85.6149240474,1201997042.0
99,91.8666436188,1201997047.0
100,92.0738761016,1201997052.0
################################### cruise END 
===================================== trip END 
-1,stop,1201997057.0
=================================== trip START 
################################# cruise START 
101,87.0150170579,1201997062.0
102,83.2413245836,1201997072.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201997077.0
=================================== trip START 
################################# cruise START 
103,86.2693843283,1201997217.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201997845.0
=================================== trip START 
################################# cruise START 
104,342.100715931,1201997852.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201997857.0
=================================== trip START 
################################# cruise START 
