=================================== trip START 
################################# cruise START 
1,267.668897422,1201930271.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201930356.0
=================================== trip START 
################################# cruise START 
2,268.864347183,1201930362.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201930406.0
=================================== trip START 
################################# cruise START 
3,174.068245397,1201930435.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201930488.0
=================================== trip START 
################################# cruise START 
4,298.727912796,1201930491.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201930504.0
=================================== trip START 
################################# cruise START 
5,84.6744299812,1201931027.0
6,88.0710896807,1201931038.0
################################### cruise END 
################################# cruise START 
7,147.439748029,1201931067.0
################################## cruise DROP 
################################# cruise START 
8,178.454447092,1201931073.0
9,176.015087989,1201931094.0
################################### cruise END 
################################# cruise START 
10,206.477259405,1201931108.0
################################## cruise DROP 
################################# cruise START 
11,176.220419591,1201931113.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201931153.0
=================================== trip START 
################################# cruise START 
12,271.22802561,1201931161.0
13,269.166995514,1201931235.0
14,270,1201931362.0
15,273.343994337,1201931431.0
################################### cruise END 
===================================== trip END 
-1,stop,1201931514.0
=================================== trip START 
################################# cruise START 
16,270,1201931582.0
17,266.339919758,1201931609.0
18,270,1201931699.0
################################### cruise END 
===================================== trip END 
-1,stop,1201931765.0
=================================== trip START 
################################# cruise START 
19,265.478058028,1201931771.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931851.0
=================================== trip START 
################################# cruise START 
20,275.881937113,1201931927.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201931933.0
=================================== trip START 
################################# cruise START 
21,269.480796393,1201931936.0
22,270.329368076,1201932065.0
23,266.309393847,1201932248.0
################################### cruise END 
===================================== trip END 
-1,stop,1201932272.0
=================================== trip START 
################################# cruise START 
24,266.680730093,1201932294.0
25,267.700705461,1201932301.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201932311.0
=================================== trip START 
################################# cruise START 
26,269.124574474,1201932314.0
27,270,1201932382.0
28,269.632899662,1201932396.0
29,269.877831716,1201932491.0
30,270,1201932612.0
################################### cruise END 
===================================== trip END 
-1,stop,1201932627.0
=================================== trip START 
################################# cruise START 
31,261.750030016,1201932645.0
################################## cruise DROP 
################################# cruise START 
32,210.088787146,1201932651.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201932655.0
=================================== trip START 
################################# cruise START 
33,178.204905541,1201932661.0
34,174.942653981,1201932734.0
################################### cruise END 
################################# cruise START 
35,120.669261279,1201932894.0
################################## cruise DROP 
################################# cruise START 
36,179.075469362,1201932928.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201932976.0
=================================== trip START 
