=================================== trip START 
################################# cruise START 
1,63.7272461278,1201934414.0
################################## cruise DROP 
################################# cruise START 
2,155.803989361,1201934470.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934478.0
=================================== trip START 
################################# cruise START 
3,142.099141818,1201934481.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934503.0
=================================== trip START 
################################# cruise START 
4,131.576764731,1201934506.0
5,141.564761163,1201934511.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201934532.0
=================================== trip START 
################################# cruise START 
6,89.065755765,1201934535.0
7,90.8792974611,1201934545.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201934555.0
=================================== trip START 
################################# cruise START 
8,9.5719857976,1201934567.0
################################## cruise DROP 
################################# cruise START 
9,86.717968574,1201934602.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934625.0
=================================== trip START 
################################# cruise START 
10,90,1201934648.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934704.0
=================================== trip START 
################################# cruise START 
11,357.543491093,1201934708.0
################################## cruise DROP 
################################# cruise START 
12,81.0136813909,1201934768.0
13,82.201672986,1201934778.0
################################### cruise END 
################################# cruise START 
14,182.742682812,1201934819.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201934895.0
=================================== trip START 
################################# cruise START 
15,1.33052895874,1201934902.0
16,358.384604565,1201934930.0
17,358.165662501,1201935003.0
18,357.360283241,1201935101.0
################################### cruise END 
################################# cruise START 
19,261.517307647,1201935182.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201935213.0
=================================== trip START 
################################# cruise START 
20,282.610238139,1201935223.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201935242.0
=================================== trip START 
################################# cruise START 
21,296.376874932,1201935252.0
################################## cruise DROP 
################################# cruise START 
22,358.745793426,1201935262.0
23,358.155985118,1201935273.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201935310.0
=================================== trip START 
################################# cruise START 
24,267.3857996,1201935313.0
################################## cruise DROP 
################################# cruise START 
25,235.160995879,1201935344.0
################################## cruise DROP 
################################# cruise START 
26,278.330114822,1201935380.0
27,270,1201935400.0
################################### cruise END 
################################# cruise START 
28,224.394950318,1201935438.0
################################## cruise DROP 
################################# cruise START 
29,180.6511208,1201935444.0
30,180.777063174,1201935490.0
################################### cruise END 
===================================== trip END 
-1,stop,1201935534.0
=================================== trip START 
################################# cruise START 
31,269.220595877,1201935537.0
32,270.411557066,1201935634.0
33,270.82839136,1201935721.0
################################### cruise END 
===================================== trip END 
-1,stop,1201935795.0
=================================== trip START 
################################# cruise START 
34,267.722572346,1201935798.0
35,269.418495754,1201935898.0
36,270,1201935981.0
37,270,1201936043.0
################################### cruise END 
===================================== trip END 
-1,stop,1201936142.0
=================================== trip START 
################################# cruise START 
38,267.423554844,1201936185.0
39,268.177022969,1201936219.0
40,270,1201936226.0
41,269.378689812,1201936236.0
