=================================== trip START 
################################# cruise START 
1,332.540300395,1201930270.0
################################## cruise DROP 
################################# cruise START 
2,85.3871860308,1201930300.0
3,83.6747279056,1201930330.0
4,84.4493683698,1201930360.0
5,83.9177391033,1201930390.0
################################### cruise END 
################################# cruise START 
6,173.33321285,1201930420.0
7,170.071478266,1201930450.0
8,165.781502168,1201930480.0
9,177.055458068,1201930510.0
10,183.067593623,1201930540.0
################################### cruise END 
################################# cruise START 
11,242.349399698,1201930570.0
################################## cruise DROP 
################################# cruise START 
12,262.733862223,1201930600.0
################################## cruise DROP 
################################# cruise START 
13,178.782364023,1201930630.0
14,180,1201930660.0
15,194.308993589,1201930690.0
################################### cruise END 
################################# cruise START 
16,89.3812003511,1201930720.0
################################## cruise DROP 
################################# cruise START 
17,143.614978315,1201930735.0
################################## cruise DROP 
################################# cruise START 
18,179.757769684,1201930765.0
19,192.92920246,1201930795.0
################################### cruise END 
################################# cruise START 
20,122.818556757,1201930825.0
21,124.609686623,1201930855.0
################################### cruise END 
################################# cruise START 
22,181.362217665,1201930885.0
23,176.273586028,1201930915.0
################################### cruise END 
===================================== trip END 
-1,stop,1201930945.0
=================================== trip START 
################################# cruise START 
24,176.192791572,1201931035.0
25,177.04649509,1201931065.0
26,176.250512477,1201931095.0
27,176.087940064,1201931125.0
28,174.778257171,1201931155.0
29,176.286024747,1201931185.0
30,180.552801298,1201931215.0
################################### cruise END 
################################# cruise START 
31,196.896260977,1201931245.0
32,204.535333988,1201931275.0
33,208.110500452,1201931305.0
34,196.532046107,1201931335.0
################################### cruise END 
################################# cruise START 
35,178.538316544,1201931365.0
36,171.29535956,1201931395.0
################################### cruise END 
===================================== trip END 
-1,stop,1201931425.0
=================================== trip START 
################################# cruise START 
37,182.739258748,1201931455.0
################################## cruise DROP 
################################# cruise START 
38,237.302553637,1201931485.0
################################## cruise DROP 
################################# cruise START 
39,271.303795798,1201931910.0
################################## cruise DROP 
################################# cruise START 
40,292.911489952,1201931935.0
################################## cruise DROP 
################################# cruise START 
41,170.150197571,1201931965.0
################################## cruise DROP 
################################# cruise START 
42,149.538103843,1201931995.0
43,148.771166834,1201932025.0
44,149.526191344,1201932055.0
45,156.422049435,1201932085.0
################################### cruise END 
################################# cruise START 
46,141.115486698,1201932115.0
47,150.610780311,1201932145.0
48,150.681807138,1201932175.0
49,150.380315446,1201932205.0
50,148.886529467,1201932235.0
51,149.644558992,1201932238.0
52,157.45190216,1201932293.0
53,167.511607499,1201932323.0
54,167.857978656,1201932353.0
55,167.651050139,1201932383.0
56,168.05151751,1201932413.0
57,181.817585808,1201932443.0
58,185.195708888,1201932473.0
59,185.2792412,1201932503.0
60,185.180495177,1201932533.0
61,180.934359282,1201932563.0
62,180,1201932592.0
63,183.654965656,1201932622.0
64,177.689697982,1201932652.0
65,180,1201932682.0
################################### cruise END 
===================================== trip END 
-1,stop,1201932712.0
=================================== trip START 
################################# cruise START 
66,179.444064019,1201932742.0
67,171.920556807,1201932772.0
68,180,1201932832.0
################################### cruise END 
===================================== trip END 
-1,stop,1201932862.0
=================================== trip START 
################################# cruise START 
69,174.206649648,1201932892.0
70,183.986461828,1201932952.0
################################### cruise END 
===================================== trip END 
-1,stop,1201932982.0
=================================== trip START 
################################# cruise START 
71,179.556345782,1201933012.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201933042.0
=================================== trip START 
################################# cruise START 
72,189.328765969,1201933102.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201933162.0
=================================== trip START 
################################# cruise START 
73,202.174098196,1201933192.0
################################## cruise DROP 
################################# cruise START 
74,184.023123436,1201933222.0
################################## cruise DROP 
################################# cruise START 
