=================================== trip START 
################################# cruise START 
1,258.242963431,1201933786.0
2,262.743676586,1201933807.0
3,249.752167814,1201934036.0
4,253.204780544,1201934080.0
################################### cruise END 
################################# cruise START 
5,270,1201934234.0
6,271.245148058,1201934337.0
################################### cruise END 
===================================== trip END 
-1,stop,1201934427.0
=================================== trip START 
################################# cruise START 
7,352.0631266,1201934430.0
################################## cruise DROP 
################################# cruise START 
8,8.9255503342,1201934433.0
################################## cruise DROP 
################################# cruise START 
9,34.0351629512,1201934444.0
################################## cruise DROP 
################################# cruise START 
10,346.725236083,1201934474.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934483.0
=================================== trip START 
################################# cruise START 
11,267.770532381,1201934494.0
################################## cruise DROP 
################################# cruise START 
12,290.644815101,1201934503.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934509.0
=================================== trip START 
################################# cruise START 
13,90,1201934687.0
################################## cruise DROP 
################################# cruise START 
14,162.949003211,1201934713.0
################################## cruise DROP 
################################# cruise START 
15,211.127068264,1201934719.0
################################## cruise DROP 
################################# cruise START 
16,190.851854725,1201934760.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201934763.0
=================================== trip START 
################################# cruise START 
17,187.625748964,1201934766.0
################################## cruise DROP 
################################# cruise START 
18,269.824600327,1201934778.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201934891.0
=================================== trip START 
################################# cruise START 
19,270,1201934894.0
20,262.569883214,1201934901.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201934925.0
=================================== trip START 
################################# cruise START 
21,359.766514207,1201934933.0
################################## cruise DROP 
################################# cruise START 
22,336.711117183,1201935088.0
################################## cruise DROP 
################################# cruise START 
23,44.4069538173,1201935357.0
24,58.4547148337,1201935382.0
################################### cruise END 
################################# cruise START 
25,38.9987590799,1201935391.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201935403.0
=================================== trip START 
################################# cruise START 
26,42.2644883672,1201935409.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201935432.0
=================================== trip START 
################################# cruise START 
27,134.825686416,1201935445.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201935458.0
=================================== trip START 
################################# cruise START 
28,259.73022863,1201935464.0
################################## cruise DROP 
################################# cruise START 
29,93.8216884804,1201935514.0
################################## cruise DROP 
################################# cruise START 
30,344.080821275,1201947369.0
################################## cruise DROP 
################################# cruise START 
31,49.351171021,1201947407.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201947503.0
=================================== trip START 
################################# cruise START 
32,62.7985113538,1201947522.0
################################## cruise DROP 
################################# cruise START 
33,41.8328176646,1201947528.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947556.0
=================================== trip START 
################################# cruise START 
34,109.737592652,1201947559.0
################################## cruise DROP 
################################# cruise START 
35,128.428232972,1201947565.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947579.0
=================================== trip START 
################################# cruise START 
36,43.6851175069,1201947585.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947597.0
=================================== trip START 
################################# cruise START 
37,86.2488768087,1201947600.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947626.0
=================================== trip START 
################################# cruise START 
38,115.311971042,1201947634.0
################################## cruise DROP 
################################# cruise START 
39,90,1201947650.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947658.0
=================================== trip START 
################################# cruise START 
40,5.70903858624,1201947661.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947668.0
=================================== trip START 
################################# cruise START 
41,88.5627208248,1201947674.0
################################## cruise DROP 
################################# cruise START 
42,265.611300679,1201947684.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947795.0
=================================== trip START 
################################# cruise START 
43,183.985820391,1201947798.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947805.0
=================================== trip START 
################################# cruise START 
44,299.789997909,1201947818.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947839.0
=================================== trip START 
################################# cruise START 
45,270,1201947851.0
################################## cruise DROP 
################################# cruise START 
46,251.279340129,1201947869.0
################################## cruise DROP 
################################# cruise START 
47,227.128229134,1201947882.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947895.0
=================================== trip START 
################################# cruise START 
48,308.603879758,1201947902.0
################################## cruise DROP 
################################# cruise START 
49,235.168510503,1201947914.0
################################## cruise DROP 
################################# cruise START 
50,218.733851201,1201947949.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201947975.0
=================================== trip START 
################################# cruise START 
51,242.191885389,1201947990.0
################################## cruise DROP 
################################# cruise START 
52,218.589265058,1201948020.0
53,221.490430399,1201948039.0
################################### cruise END 
################################# cruise START 
54,236.518116582,1201948128.0
55,240.897963409,1201948169.0
################################### cruise END 
===================================== trip END 
-1,stop,1201948280.0
=================================== trip START 
################################# cruise START 
56,247.959584676,1201948320.0
################################## cruise DROP 
################################# cruise START 
57,346.182222748,1201948372.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201948405.0
=================================== trip START 
################################# cruise START 
58,334.86993653,1201948410.0
################################## cruise DROP 
################################# cruise START 
59,7.04795662819,1201948434.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201948440.0
=================================== trip START 
################################# cruise START 
60,285.409061927,1201948443.0
61,290.177832516,1201948469.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201948489.0
=================================== trip START 
################################# cruise START 
62,108.947947555,1201948571.0
63,110.744125548,1201948581.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201948602.0
=================================== trip START 
################################# cruise START 
64,187.528661882,1201948756.0
################################## cruise DROP 
################################# cruise START 
65,151.4539848,1201948764.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201948773.0
=================================== trip START 
################################# cruise START 
66,156.932750722,1201948776.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201948801.0
=================================== trip START 
################################# cruise START 
67,152.50290612,1201948981.0
################################## cruise DROP 
################################# cruise START 
68,172.879322722,1201949006.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949032.0
=================================== trip START 
################################# cruise START 
69,246.388344139,1201949035.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949092.0
=================================== trip START 
################################# cruise START 
70,177.247736551,1201949217.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949257.0
=================================== trip START 
################################# cruise START 
71,247.289803447,1201949268.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949289.0
=================================== trip START 
################################# cruise START 
72,249.25883476,1201949295.0
73,257.395600392,1201949299.0
74,265.612419751,1201949303.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201949340.0
=================================== trip START 
################################# cruise START 
75,309.980762705,1201949362.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949371.0
=================================== trip START 
################################# cruise START 
76,349.150238284,1201949374.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949395.0
=================================== trip START 
################################# cruise START 
77,252.45223624,1201949398.0
################################## cruise DROP 
################################# cruise START 
78,185.836521368,1201949405.0
79,181.783998527,1201949421.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201949460.0
=================================== trip START 
################################# cruise START 
80,274.119168292,1201949463.0
81,271.91547895,1201949475.0
82,267.981068086,1201949478.0
################################### cruise END 
################################# cruise START 
83,200.974105025,1201949506.0
################################## cruise DROP 
################################# cruise START 
84,178.373435848,1201949509.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949532.0
=================================== trip START 
################################# cruise START 
85,179.831676432,1201949565.0
################################## cruise DROP 
################################# cruise START 
86,197.051215054,1201949641.0
################################## cruise DROP 
################################# cruise START 
87,176.012545512,1201949671.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201949681.0
=================================== trip START 
################################# cruise START 
88,180,1201949689.0
89,180,1201949699.0
90,178.559834802,1201949753.0
91,190.851950688,1201949888.0
################################### cruise END 
===================================== trip END 
-1,stop,1201949892.0
=================================== trip START 
################################# cruise START 
92,263.238788526,1201949895.0
93,265.613270383,1201949899.0
94,269.172894043,1201949902.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201949933.0
=================================== trip START 
################################# cruise START 
95,266.269261143,1201949949.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201949958.0
=================================== trip START 
################################# cruise START 
96,180,1201950191.0
97,180.208569654,1201950194.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201950246.0
=================================== trip START 
################################# cruise START 
98,270.21346462,1201950253.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201950286.0
=================================== trip START 
################################# cruise START 
99,180,1201950292.0
100,180.26630308,1201950302.0
101,184.080584473,1201950361.0
102,180.462529008,1201950490.0
################################### cruise END 
===================================== trip END 
-1,stop,1201950511.0
=================================== trip START 
################################# cruise START 
103,279.735380283,1201950519.0
104,289.576199805,1201950547.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201950557.0
=================================== trip START 
################################# cruise START 
105,289.765964847,1201950575.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201950593.0
=================================== trip START 
################################# cruise START 
106,278.475918539,1201950692.0
107,278.17740712,1201950726.0
108,266.965834963,1201950805.0
################################### cruise END 
===================================== trip END 
-1,stop,1201950912.0
=================================== trip START 
################################# cruise START 
109,275.436943555,1201951032.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201951052.0
=================================== trip START 
################################# cruise START 
110,172.716053782,1201951060.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201951083.0
=================================== trip START 
################################# cruise START 
111,137.675629029,1201951086.0
################################## cruise DROP 
################################# cruise START 
112,175.897370257,1201951092.0
113,176.281037461,1201951115.0
114,178.169548063,1201951203.0
################################### cruise END 
===================================== trip END 
-1,stop,1201951226.0
=================================== trip START 
################################# cruise START 
115,183.251770811,1201951238.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201951249.0
=================================== trip START 
################################# cruise START 
116,180,1201951254.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201951272.0
=================================== trip START 
################################# cruise START 
117,178.707556512,1201951290.0
118,186.15679431,1201951344.0
################################### cruise END 
################################# cruise START 
119,159.015854556,1201951355.0
120,169.7449213,1201951361.0
121,166.841276254,1201951371.0
122,177.803436223,1201951381.0
################################### cruise END 
===================================== trip END 
-1,stop,1201951386.0
=================================== trip START 
################################# cruise START 
123,269.63268133,1201951393.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201951454.0
=================================== trip START 
################################# cruise START 
124,20.1822617812,1201951459.0
################################## cruise DROP 
################################# cruise START 
125,356.01078353,1201951488.0
126,359.267505893,1201951491.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201951497.0
=================================== trip START 
################################# cruise START 
127,0,1201951517.0
128,348.153895977,1201951527.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201951602.0
=================================== trip START 
################################# cruise START 
129,86.6840381084,1201951605.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201951633.0
=================================== trip START 
################################# cruise START 
130,179.551516982,1201951637.0
131,192.714272297,1201951666.0
132,178.567051032,1201951672.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201951699.0
=================================== trip START 
################################# cruise START 
133,88.8070554773,1201951702.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201951728.0
=================================== trip START 
################################# cruise START 
134,151.564389733,1201951731.0
################################## cruise DROP 
################################# cruise START 
135,175.067206275,1201951735.0
################################## cruise DROP 
################################# cruise START 
136,141.754868223,1201951772.0
################################## cruise DROP 
################################# cruise START 
137,116.681459851,1201951780.0
138,108.359604499,1201951787.0
################################### cruise END 
################################# cruise START 
139,147.134801178,1201951827.0
################################## cruise DROP 
################################# cruise START 
140,170.771841321,1201951832.0
141,175.392492735,1201951838.0
################################### cruise END 
################################# cruise START 
142,200.675727894,1201952067.0
143,192.298751317,1201952123.0
################################### cruise END 
################################# cruise START 
144,229.541408858,1201952195.0
################################## cruise DROP 
################################# cruise START 
145,254.550249115,1201952202.0
################################## cruise DROP 
################################# cruise START 
146,273.289889185,1201952205.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201952233.0
=================================== trip START 
################################# cruise START 
147,358.330623036,1201952236.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201952287.0
=================================== trip START 
################################# cruise START 
148,167.27991628,1201952303.0
################################## cruise DROP 
################################# cruise START 
149,184.561931739,1201952309.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201952337.0
=================================== trip START 
################################# cruise START 
150,274.591706135,1201952340.0
################################## cruise DROP 
################################# cruise START 
151,333.590583017,1201952431.0
################################## cruise DROP 
################################# cruise START 
152,358.647225429,1201952434.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201952443.0
=================================== trip START 
################################# cruise START 
153,271.220326649,1201952446.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201952486.0
=================================== trip START 
################################# cruise START 
154,358.965475368,1201952489.0
155,4.38859212844,1201952512.0
156,0,1201952518.0
157,356.703000398,1201952562.0
158,358.683817918,1201952605.0
159,359.318380041,1201952644.0
################################### cruise END 
===================================== trip END 
-1,stop,1201952695.0
=================================== trip START 
################################# cruise START 
160,87.6824408152,1201952701.0
161,88.9117025373,1201952758.0
162,88.3162844164,1201952789.0
163,88.8055132406,1201952799.0
164,84.6090825296,1201952865.0
165,88.7468046413,1201953009.0
################################### cruise END 
===================================== trip END 
-1,stop,1201953048.0
=================================== trip START 
################################# cruise START 
166,88.7822831273,1201953087.0
################################## cruise DROP 
################################# cruise START 
167,144.162520265,1201953139.0
################################## cruise DROP 
################################# cruise START 
168,180,1201953142.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201953154.0
=================================== trip START 
################################# cruise START 
169,325.898503421,1201953157.0
################################## cruise DROP 
################################# cruise START 
170,354.433222702,1201953160.0
171,357.614340191,1201953198.0
################################### cruise END 
################################# cruise START 
172,27.0902254437,1201953236.0
################################## cruise DROP 
################################# cruise START 
173,358.901126546,1201953240.0
################################## cruise DROP 
################################# cruise START 
174,15.7126026279,1201953257.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201953265.0
=================================== trip START 
################################# cruise START 
175,341.552051433,1201953268.0
176,353.369284976,1201953272.0
177,341.719935597,1201953285.0
################################### cruise END 
################################# cruise START 
178,8.39300795626,1201953295.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201953300.0
=================================== trip START 
################################# cruise START 
179,355.860388187,1201953324.0
################################## cruise DROP 
################################# cruise START 
180,192.030181213,1201953375.0
################################## cruise DROP 
################################# cruise START 
181,175.719464586,1201953479.0
182,166.027252651,1201953502.0
183,176.440442648,1201953509.0
184,175.300784332,1201953518.0
################################### cruise END 
===================================== trip END 
-1,stop,1201953524.0
=================================== trip START 
################################# cruise START 
185,174.850341505,1201953530.0
################################## cruise DROP 
################################# cruise START 
186,240.813113251,1201953588.0
################################## cruise DROP 
################################# cruise START 
187,269.393443349,1201953594.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201953725.0
=================================== trip START 
################################# cruise START 
188,267.130223683,1201953749.0
189,267.512343666,1201953761.0
190,269.004412233,1201953777.0
191,279.858432054,1201953828.0
################################### cruise END 
===================================== trip END 
-1,stop,1201953847.0
=================================== trip START 
################################# cruise START 
192,270.941217949,1201953853.0
193,266.891527571,1201953898.0
194,266.02818809,1201953981.0
195,267.494229828,1201954049.0
################################### cruise END 
===================================== trip END 
-1,stop,1201954183.0
=================================== trip START 
################################# cruise START 
196,263.929441097,1201954188.0
################################## cruise DROP 
==================================== trip DROP 
-1,stop,1201954317.0
=================================== trip START 
################################# cruise START 
197,251.792350192,1201954375.0
198,252.280464507,1201954401.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201954470.0
=================================== trip START 
################################# cruise START 
199,259.338754289,1201954549.0
200,263.412641621,1201954607.0
201,265.034315832,1201954662.0
202,264.633961866,1201954700.0
203,268.124484845,1201954746.0
204,270.643698663,1201954804.0
205,263.559603563,1201954937.0
206,267.426833258,1201954961.0
################################### cruise END 
===================================== trip END 
-1,stop,1201954999.0
=================================== trip START 
################################# cruise START 
207,267.074235321,1201955014.0
208,272.369186427,1201955075.0
209,272.984179151,1201955229.0
210,260.747287469,1201955282.0
211,271.523558531,1201955353.0
212,269.860426523,1201955407.0
213,271.463837665,1201955460.0
214,271.260083932,1201955473.0
215,268.712768879,1201955524.0
216,268.851354557,1201955595.0
217,271.6889227,1201955626.0
################################### cruise END 
################################# cruise START 
218,291.194198318,1201955663.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201956768.0
=================================== trip START 
################################# cruise START 
219,85.9853203146,1201956781.0
220,84.7838967943,1201956800.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201956849.0
=================================== trip START 
################################# cruise START 
221,23.2500312767,1201956882.0
################################## cruise DROP 
################################# cruise START 
222,358.36027155,1201956887.0
223,8.98218473836,1201956907.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201957079.0
=================================== trip START 
################################# cruise START 
224,37.4893370304,1201957102.0
################################## cruise DROP 
################################# cruise START 
225,340.152697009,1201957137.0
226,336.919868333,1201957227.0
################################### cruise END 
################################# cruise START 
227,1.75733969654,1201957272.0
################################## cruise DROP 
===================================== trip END 
-1,stop,1201957356.0
=================================== trip START 
################################# cruise START 
228,271.06918576,1201957399.0
229,274.334675472,1201957445.0
################################### cruise END 
==================================== trip DROP 
-1,stop,1201957499.0
=================================== trip START 
################################# cruise START 
230,358.047565847,1201957502.0
